path	git_blob_sha	size	file_class	review_method	review_status	finding_reference
canonical/LCL_Core_0.1.0/SHA256SUMS.txt	265b2db102a44f36af3d6c96c991db39fee9a3a9	20831	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	checksum list itself (verified by sha256sum -c gate)
canonical/LCL_Core_0.1.0/VALIDATION_REPORT.txt	fa503a02b682e2cb1d56ee944a11abb4de231f96	5055	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.1.0/VERSION.txt	8196e689569b4b3d0763c88a886e80bd57e53b7e	827	canonical-package-0.1.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/00_CANONICAL_SOURCE_AND_PROVENANCE.txt	1ac01bf6de6cbdd2b21f235bba658a179fbb4a99	3050	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/01_RELEASE_STATUS_AND_BOUNDARY.txt	edaea7efbf671ef737c8c1f636e63969ae7ac751	3415	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/02_NORMATIVE_AUTHORITY_ORDER.txt	97ca2a6e9c07e7509709d5f7f9f487a04b937508	778	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/03_COMPLETENESS_CRITERIA.txt	31a81dda33ab89651d3014097dbc3de895d2815e	4017	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/04_CHANGE_CONTROL.txt	d80261d6e3353e9e9c929c8f16344c70c49dacdd	1548	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/00_RELEASE/05_LANGUAGE_CLOSURE.json	83229db50f70966236a95e175244554134549dff	4558	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-finding	SHA256SUMS match; json parse ok; F5-B3 (F29): independent_review still in pending_decisions, release_gate_permitted false (owner decision, validate_release.py BLOCKED)
canonical/LCL_Core_0.2.0/01_FOUNDATION/01_PURPOSE_AND_TERMINOLOGY.txt	ed6b46f5c6782f7aed21cba8a9bd8d3b2daf5b76	857	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/01_FOUNDATION/02_DESIGN_PRINCIPLES.txt	3a0457439c8e78a06bedc5a253b649f565bbcf7d	918	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/01_FOUNDATION/03_NORMATIVE_PROCESSING_MODEL.txt	ecde198d2d76021c8dfb917c36198600f5334ca6	5069	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/01_FOUNDATION/04_DOCUMENT_KINDS_AND_BOUNDARIES.txt	b3d6a2ae4c22dd7315dda51dfe553e6ecd4c33bb	610	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/01_FOUNDATION/05_NORMATIVE_AND_NON_NORMATIVE_CONTENT.txt	fdffe488fbd32aacf769be1f5e7f997590564c27	539	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/01_CHARACTER_ENCODING_AND_SOURCE_TEXT.txt	56e8a5e105c43a186fde0d1af5c359cda46db088	1836	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-finding	SHA256SUMS match; changed in PRETEST-03 (F11); diff reviewed; F10 decision A stated normatively: UTF-8 decoding is atomic; no prefix establishes VERSION
canonical/LCL_Core_0.2.0/02_LEXICAL/02_WHITESPACE_INDENTATION_AND_LINES.txt	c3681885ae1b0d39a7e0c9b9fc67b109d58e8a68	3802	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/03_IDENTIFIERS_NAMESPACES_AND_RESERVED_NAMES.txt	eaa75d938c2ee7bf85ad25541c72c7c9c4074d76	1956	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/04_RESERVED_WORDS.txt	1f37ae3edb2495f06eebf45be96398d3c2639a7f	1668	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/05_KEYWORD_REFERENCE_A_TO_M.txt	b0eda153ad266fb0b86ab54eae038f68378fcc48	13821	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/06_KEYWORD_REFERENCE_N_TO_Z.txt	58c22ecb7d34817c5af5b7ab93702a41c908bf0d	10747	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/07_LITERALS_AND_ESCAPE_SEQUENCES.txt	75b340368d8958d6aa1ae782267542f468674d3a	2560	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/08_LIST_OBJECT_AND_DATA_LEXICAL_FORM.txt	b5a12c166a546d8994f024b07b0cbf22aff25777	933	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/09_ADOPTED_SYMBOLS.txt	f91fdac8b8feb0d9bda47dd19f884635be100b9e	1408	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/10_EXCLUDED_SYMBOLS_AND_NOTATION.txt	8e5f4ef0ecf71e1b733717321470336cddec5e74	1042	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/11_AMBIGUOUS_WORDS_AND_REPLACEMENTS.txt	17cc79fa476b292695ed87ef224b8c91f292ab55	1297	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/12_COMMENT_DESCRIPTION_EXAMPLE_AND_DATA_BOUNDARIES.txt	4301d5c1b3f4d26b1124b81aa3e584354aa55779	554	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/02_LEXICAL/13_LOCALIZED_SOURCE_AND_LOCALE_DIRECTIVE.txt	f74d4f44c89415d36cc45d895b85e126bf87cd31	4995	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-finding	SHA256SUMS match; changed in PRETEST-03 (F11); diff reviewed; F10 decision A consequence for localized source; consistent with 02_LEXICAL/01
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/01_TYPE_SYSTEM_RULES.txt	d8e29dcfef76a8fc430bd8259c24c64464246290	2747	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/02_BUILT_IN_TYPE_REFERENCE.txt	6451a3e8591026f37d4ed51f2d04e0aea86dac41	2624	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/03_COLLECTIONS_OBJECTS_ENUMS_AND_EQUALITY.txt	146cbf7a52befcb4e41134fe22f887e49e211af7	3935	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/04_TYPED_CONSTRUCTORS_AND_REFERENCES.txt	ca2ff766f7401edb63a39e55d95d8ef2fdaa48fb	6062	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/05_CUSTOM_TYPES_SCHEMAS_AND_DEFINITIONS.txt	83a069b55a4dcbb589e07654ee7639240436f185	5800	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/06_NUMERIC_ARITHMETIC_COMPARISON_AND_ROUNDING.txt	f40e891996c3f7138e4a6877bc4b833ebefbdd09	2722	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/07_FORMATS_ENCODINGS_UNITS_BOUNDS_AND_PATTERNS.txt	78c5521fddbd4e48df788074cc542ae36d6bad88	6673	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/08_BUILT_IN_FORMATS_ENCODINGS_AND_UNITS.txt	03cc1b2e465fcfbf0cea213a670702111e87fff0	2120	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/09_MISSING_UNKNOWN_NULL_AND_OPTIONALITY.txt	345429581bd47668468b8f7c5ff1df27df7a4e41	2939	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/03_TYPES_AND_VALUES/10_COLLECTION_OBJECT_ENUM_AND_SCHEMA_FORMS.txt	2b3cabf6675848f66eaded2a42bcacfcd3d3f0b2	3991	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/01_DOCUMENT_FORM_AND_TOP_LEVEL_ORDER.txt	7d73a7f0347963a3569ba82e59026b4026a0b5db	669	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/02_DECLARATIONS_BLOCKS_FIELDS_AND_NESTING.txt	d4ceaddddfec601a2512771aff3f55e7f58db063	516	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/03_EXPRESSIONS_REFERENCES_PROPERTIES_AND_CALLS.txt	26ecb9618e202084f279ebc3970279deed23aa87	1853	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/04_CONDITIONS_BRANCHES_AND_BOUNDED_ITERATION.txt	5b3ae3b9f73a13e3e7727eeaf2cfe8c155e7f218	1292	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/05_IMPORT_EXTENSION_AND_REFERENCE_FORM.txt	3abe12cd746d9fa6938d15ecaeaaa8ef2e463103	422	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/06_TASK_ACTION_PHASE_SEQUENCE_AND_STEP_FORM.txt	1ca9db979f6109727eebfcf7fb46c6ac443db045	1324	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/07_RULE_CHECK_OUTPUT_AND_COMPLETION_FORM.txt	0fbd0b0a476aece053f1429f615bc17560bbb6a0	949	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/08_CORE_BLOCK_SCHEMAS_A.txt	e3249b900eef1ad8f12b543a29c763d4c3e58237	6438	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/09_CORE_BLOCK_SCHEMAS_B.txt	835a5e11a6aeb00ae0133af943ba8beb609b6bd3	7975	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/10_COMPLETE_EBNF.ebnf	ad4094252e15a3c00ba21115c7c53081c652131b	8510	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/11_GRAMMAR_SEMANTIC_CONSTRAINTS.txt	a503d0df24391db41adc11b7ac41e20c22ae7103	2300	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/12_VALUE_ITEM_PROPERTY_SCHEMA_AND_OBJECT_BLOCKS.txt	20e5028959e17f589e900a5592aa213a071c0fc0	947	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/04_GRAMMAR/13_EXACT_FIELD_SIGNATURES.txt	4ce6828570d443a5bdac9138d74897668fdb1469	3350	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/01_DECLARATION_RESOLUTION_REACHABILITY_AND_EXECUTION_GRAPH.txt	1c041e632667cac7856be3c973dc658649c809fc	5313	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/02_SCOPE_TARGET_WORKSPACE_AND_SOURCE.txt	7ecc8c9ea38e850dd97b3bbfbb5cc2cac3829af1	1034	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/03_REQUIRE_ALLOW_FORBID_PREFER_PRESERVE_AND_ACTION_AUTHORIZATION.txt	6d3331e1108fb81af25a31c43e8ab995200d8742	794	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/04_AUTHORITY_PRIORITY_OVERRIDE_AND_CONFLICT_RESOLUTION.txt	de43d17495eecc918187c264d6b7bcb6e3e5353d	1097	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/05_INPUT_DATA_OUTPUT_RESULT_AND_FORMAT.txt	af6c9d1a97ad187cc6c5d2b28c126ec7c83c1380	10065	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/06_MISSING_UNKNOWN_NULL_DEFAULT_ASSUME_AND_HANDLER_RESOLUTION.txt	61fcf8e84e88d459466a17d38a0cf64565e2e070	10342	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/07_CONTEXT_MEMORY_AND_STATE.txt	ca00b2ec917b8dc76195be2afec184d46adfefe2	659	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/08_PHASE_SEQUENCE_STEP_BRANCH_LOOP_RETRY_AND_CONCURRENCY.txt	e3769065eb92d4db8f8af7151d56dd560da3e6c0	3934	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/09_VALIDATION_EXECUTION_FAILURE_AND_TERMINATION.txt	301a5a084c49e21c7005bbe6c65a560b99a7557e	8166	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/10_VERIFY_TEST_EVIDENCE_SUCCESS_FAILURE_AND_STATUS.txt	d1aee68b3dce8862754d7c0f263707446a0401fe	7384	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/11_DETERMINISM_EQUIVALENCE_AND_INTERPRETER_VARIATION.txt	68ee0c28c69bc065da0e7a67542932c8e05d26c6	11368	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/05_SEMANTICS/12_OPERATOR_FUNCTION_AND_SPECIAL_VALUE_SEMANTICS.txt	f94083c205e695545c428f0fda2a61ed1dcf5a68	9358	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/01_READ_ONLY_AND_ANALYTICAL_OPERATIONS.txt	cf827bdf356a687590c1ca9729a741869a22a8b6	13435	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/02_MUTATING_AND_EXTERNAL_OPERATIONS.txt	d0536b8be07d5f1c20fb94cce0004cbd1dbe8d91	18672	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/03_CONTROL_OPERATIONS.txt	e65c582ebec8a6d318a2142c9e135472bcf806d2	9794	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/04_BUILT_IN_FUNCTIONS.txt	aec7bcb1502f797d930f40347503392ef1e4a558	3399	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/05_CORE_STATUS_IDENTIFIERS.txt	3b18ac0edc3880e3a4122e04c1016befe3155e95	2828	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/06_CORE_ERROR_IDENTIFIERS_PART_1.txt	a7cd26b0665bb1f9fd4ddb6baaaf5c8e389fc463	4888	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/07_CORE_ERROR_IDENTIFIERS_PART_2.txt	0fff56c5d5f8023bb0471a836e8e2479de07f770	8613	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/08_BUILT_IN_IDENTIFIER_GROUPS.txt	23edbab0d1a84af5d95b0009c50b9ebb3f98a239	742	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/09_BUILT_IN_RESOLUTION_RULES.txt	a117a9fef962eead526acb8abbe935809779b4b4	415	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/06_STANDARD_LIBRARY/10_CORE_OPERATION_PARAMETER_RULES.txt	d9ec06fa004654e766d3f1c4a73233e50bef0c07	24234	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/01_LANGUAGE_AND_SPECIFICATION_VERSIONING.txt	423ebc9cbab2bec44d69314aa5b356a4d660744c	812	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/02_IMPORT_VERSION_CHECKSUM_AND_NAMESPACE.txt	0809253b1160aeb685719605d0fca1df58c5c785	1687	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/03_EXTENSION_CONTRACT.txt	565fedc694db23c59926369b703f523e491ae1a7	2525	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/04_CONFORMANCE_LEVELS.txt	adc2ccd198dfabf4d8d44266e6bd16fde5bae7c2	713	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/05_FORWARD_COMPATIBILITY_AND_UNKNOWN_FEATURES.txt	f9818e52d15f5553f4d4a3f1f4acb197358e4240	480	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/07_VERSIONING_AND_EXTENSIONS/06_NORMATIVE_SOURCE_PRECEDENCE.txt	988efbd8e30b845cbb813a591514461e14a6fe2f	901	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/08_EXAMPLES/INVALID/01_WRONG_KEYWORD_CASE.invalid.lcl	0bf070228b6167ca040f2bdf8c81e34c7b7e226a	26	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/08_EXAMPLES/INVALID/01_WRONG_KEYWORD_CASE.invalid.lcl.expected.txt	c9abf25aaf7a298d5e970e74a31557ac9d98d9ab	113	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
